shutter,0.99.4-1,1,shutter-0.99.4-1-any.chi.zst,s/shutter-0.99.4-1-any.chi.zst
signon-kwallet-extension,23.04.3-1,1,signon-kwallet-extension-23.04.3-1-x86_64.chi.zst,s/signon-kwallet-extension-23.04.3-1-x86_64.chi.zst
signon-plugin-oauth2,0.25-1,1,signon-plugin-oauth2-0.25-1-x86_64.chi.zst,s/signon-plugin-oauth2-0.25-1-x86_64.chi.zst
signon-ui,0.17%2B20171022-3,3,signon-ui-0.17%2B20171022-3-x86_64.chi.zst,s/signon-ui-0.17%2B20171022-3-x86_64.chi.zst
signond,8.61-1,1,signond-8.61-1-x86_64.chi.zst,s/signond-8.61-1-x86_64.chi.zst
simple-scan,44.0-2,2,simple-scan-44.0-2-x86_64.chi.zst,s/simple-scan-44.0-2-x86_64.chi.zst
simplescreenrecorder,0.4.4-2,2,simplescreenrecorder-0.4.4-2-x86_64.chi.zst,s/simplescreenrecorder-0.4.4-2-x86_64.chi.zst
singular,4.3.0.p1-1,1,singular-4.3.0.p1-1-x86_64.chi.zst,s/singular-4.3.0.p1-1-x86_64.chi.zst
sip,6.7.11-1,1,sip-6.7.11-1-x86_64.chi.zst,s/sip-6.7.11-1-x86_64.chi.zst
sis-dri,7.11.2-12,12,sis-dri-7.11.2-12-x86_64.chi.zst,s/sis-dri-7.11.2-12-x86_64.chi.zst
slang,2.3.3-2,2,slang-2.3.3-2-x86_64.chi.zst,s/slang-2.3.3-2-x86_64.chi.zst
sleuthkit,4.12.0-1,1,sleuthkit-4.12.0-1-x86_64.chi.zst,s/sleuthkit-4.12.0-1-x86_64.chi.zst
slirp4netns,1.2.0-1,1,slirp4netns-1.2.0-1-x86_64.chi.zst,s/slirp4netns-1.2.0-1-x86_64.chi.zst
slurp,1.4.0-1,1,slurp-1.4.0-1-x86_64.chi.zst,s/slurp-1.4.0-1-x86_64.chi.zst
smalltalk,3.2.91-10,10,smalltalk-3.2.91-10-x86_64.chi.zst,s/smalltalk-3.2.91-10-x86_64.chi.zst
smartmontools,7.4-1,1,smartmontools-7.4-1-x86_64.chi.zst,s/smartmontools-7.4-1-x86_64.chi.zst
smbclient,4.18.5-2,2,smbclient-4.18.5-2-x86_64.chi.zst,s/smbclient-4.18.5-2-x86_64.chi.zst
smbnetfs,0.6.2-1,1,smbnetfs-0.6.2-1-x86_64.chi.zst,s/smbnetfs-0.6.2-1-x86_64.chi.zst
smpeg,2.0.0-2,2,smpeg-2.0.0-2-x86_64.chi.zst,s/smpeg-2.0.0-2-x86_64.chi.zst
smplayer,23.6.0-1,1,smplayer-23.6.0-1-x86_64.chi.zst,s/smplayer-23.6.0-1-x86_64.chi.zst
snapd,2.60.2-1,1,snapd-2.60.2-1-x86_64.chi.zst,s/snapd-2.60.2-1-x86_64.chi.zst
snapd-glib,1.64-1,1,snapd-glib-1.64-1-x86_64.chi.zst,s/snapd-glib-1.64-1-x86_64.chi.zst
snappy,1.1.9-2,2,snappy-1.1.9-2-x86_64.chi.zst,s/snappy-1.1.9-2-x86_64.chi.zst
snarf,7.0-8,8,snarf-7.0-8-x86_64.chi.zst,s/snarf-7.0-8-x86_64.chi.zst
sndio,1.9.0-1,1,sndio-1.9.0-1-x86_64.chi.zst,s/sndio-1.9.0-1-x86_64.chi.zst
soapysdr,0.8.1-3,3,soapysdr-0.8.1-3-x86_64.chi.zst,s/soapysdr-0.8.1-3-x86_64.chi.zst
socat,1.7.4.4-1,1,socat-1.7.4.4-1-x86_64.chi.zst,s/socat-1.7.4.4-1-x86_64.chi.zst
sof-firmware,2.2.4-1,1,sof-firmware-2.2.4-1-x86_64.chi.zst,s/sof-firmware-2.2.4-1-x86_64.chi.zst
solid,5.108.0-1,1,solid-5.108.0-1-x86_64.chi.zst,s/solid-5.108.0-1-x86_64.chi.zst
solidity,0.6.11-1,1,solidity-0.6.11-1-x86_64.chi.zst,s/solidity-0.6.11-1-x86_64.chi.zst
sonnet,5.108.0-1,1,sonnet-5.108.0-1-x86_64.chi.zst,s/sonnet-5.108.0-1-x86_64.chi.zst
soqt,1.6.0-3,3,soqt-1.6.0-3-x86_64.chi.zst,s/soqt-1.6.0-3-x86_64.chi.zst
sord,0.16.14-1,1,sord-0.16.14-1-x86_64.chi.zst,s/sord-0.16.14-1-x86_64.chi.zst
sound-theme-freedesktop,0.8-5,5,sound-theme-freedesktop-0.8-5-any.chi.zst,s/sound-theme-freedesktop-0.8-5-any.chi.zst
soundtouch,2.3.2-1,1,soundtouch-2.3.2-1-x86_64.chi.zst,s/soundtouch-2.3.2-1-x86_64.chi.zst
source-highlight,3.1.9-10,10,source-highlight-3.1.9-10-x86_64.chi.zst,s/source-highlight-3.1.9-10-x86_64.chi.zst
sox,14.4.2-7,7,sox-14.4.2-7-x86_64.chi.zst,s/sox-14.4.2-7-x86_64.chi.zst
spandsp,0.0.6-5,5,spandsp-0.0.6-5-x86_64.chi.zst,s/spandsp-0.0.6-5-x86_64.chi.zst
spatialindex,1.9.3-1,1,spatialindex-1.9.3-1-x86_64.chi.zst,s/spatialindex-1.9.3-1-x86_64.chi.zst
spdlog,1.11.0-2,2,spdlog-1.11.0-2-x86_64.chi.zst,s/spdlog-1.11.0-2-x86_64.chi.zst
spectacle,23.04.3-1,1,spectacle-23.04.3-1-x86_64.chi.zst,s/spectacle-23.04.3-1-x86_64.chi.zst
speech-dispatcher,0.11.5-1,1,speech-dispatcher-0.11.5-1-x86_64.chi.zst,s/speech-dispatcher-0.11.5-1-x86_64.chi.zst
speedtest-cli,2.1.3-7,7,speedtest-cli-2.1.3-7-any.chi.zst,s/speedtest-cli-2.1.3-7-any.chi.zst
speex,1.2.1-1,1,speex-1.2.1-1-x86_64.chi.zst,s/speex-1.2.1-1-x86_64.chi.zst
speexdsp,1.2.1-1,1,speexdsp-1.2.1-1-x86_64.chi.zst,s/speexdsp-1.2.1-1-x86_64.chi.zst
spice,0.15.2-1,1,spice-0.15.2-1-x86_64.chi.zst,s/spice-0.15.2-1-x86_64.chi.zst
spice-gtk,0.42-3,3,spice-gtk-0.42-3-x86_64.chi.zst,s/spice-gtk-0.42-3-x86_64.chi.zst
spice-protocol,0.14.4-1,1,spice-protocol-0.14.4-1-any.chi.zst,s/spice-protocol-0.14.4-1-any.chi.zst
spirv-tools,2022.4-1,1,spirv-tools-2022.4-1-x86_64.chi.zst,s/spirv-tools-2022.4-1-x86_64.chi.zst
splix,2.0.0-19,19,splix-2.0.0-19-x86_64.chi.zst,s/splix-2.0.0-19-x86_64.chi.zst
spotifyd,0.3.5-1,1,spotifyd-0.3.5-1-x86_64.chi.zst,s/spotifyd-0.3.5-1-x86_64.chi.zst
sqlite,3.42.0-1,1,sqlite-3.42.0-1-x86_64.chi.zst,s/sqlite-3.42.0-1-x86_64.chi.zst
sqlite-replication,3.32.3.4-1,1,sqlite-replication-3.32.3.4-1-x86_64.chi.zst,s/sqlite-replication-3.32.3.4-1-x86_64.chi.zst
squashfs-tools,4.6.1-1,1,squashfs-tools-4.6.1-1-x86_64.chi.zst,s/squashfs-tools-4.6.1-1-x86_64.chi.zst
squashfuse,0.4.0-1,1,squashfuse-0.4.0-1-x86_64.chi.zst,s/squashfuse-0.4.0-1-x86_64.chi.zst
squid,5.4.1-1,1,squid-5.4.1-1-x86_64.chi.zst,s/squid-5.4.1-1-x86_64.chi.zst
sratom,0.6.14-1,1,sratom-0.6.14-1-x86_64.chi.zst,s/sratom-0.6.14-1-x86_64.chi.zst
srt,1.5.2-1,1,srt-1.5.2-1-x86_64.chi.zst,s/srt-1.5.2-1-x86_64.chi.zst
ssdeep,2.14.1-3,3,ssdeep-2.14.1-3-x86_64.chi.zst,s/ssdeep-2.14.1-3-x86_64.chi.zst
sshfs,3.7.3-1,1,sshfs-3.7.3-1-x86_64.chi.zst,s/sshfs-3.7.3-1-x86_64.chi.zst
ssr,0.5.0-3,3,ssr-0.5.0-3-x86_64.chi.zst,s/ssr-0.5.0-3-x86_64.chi.zst
stack,2.7.5-64,64,stack-2.7.5-64-x86_64.chi.zst,s/stack-2.7.5-64-x86_64.chi.zst
starship,1.15.0-1,1,starship-1.15.0-1-x86_64.chi.zst,s/starship-1.15.0-1-x86_64.chi.zst
startdde,5.10.1-1,1,startdde-5.10.1-1-x86_64.chi.zst,s/startdde-5.10.1-1-x86_64.chi.zst
startup-notification,0.12-8,8,startup-notification-0.12-8-x86_64.chi.zst,s/startup-notification-0.12-8-x86_64.chi.zst
steam,1.0.0.74-1,1,steam-1.0.0.74-1-x86_64.chi.zst,s/steam-1.0.0.74-1-x86_64.chi.zst
stellarsolver,2.4-5,5,stellarsolver-2.4-5-x86_64.chi.zst,s/stellarsolver-2.4-5-x86_64.chi.zst
stoken,0.92-4,4,stoken-0.92-4-x86_64.chi.zst,s/stoken-0.92-4-x86_64.chi.zst
strace,6.4-1,1,strace-6.4-1-x86_64.chi.zst,s/strace-6.4-1-x86_64.chi.zst
streamlink,1.5.0-1,1,streamlink-1.5.0-1-any.chi.zst,s/streamlink-1.5.0-1-any.chi.zst
stunnel,5.63-1,1,stunnel-5.63-1-x86_64.chi.zst,s/stunnel-5.63-1-x86_64.chi.zst
sublime-text-4,4.4143-4,4,sublime-text-4-4.4143-4-x86_64.chi.zst,s/sublime-text-4-4.4143-4-x86_64.chi.zst
subversion,1.14.1-5,5,subversion-1.14.1-5-x86_64.chi.zst,s/subversion-1.14.1-5-x86_64.chi.zst
sudo,1.9.14.p3-1,1,sudo-1.9.14.p3-1-x86_64.chi.zst,s/sudo-1.9.14.p3-1-x86_64.chi.zst
suil,0.10.18-1,1,suil-0.10.18-1-x86_64.chi.zst,s/suil-0.10.18-1-x86_64.chi.zst
suitesparse,7.1.0-2,2,suitesparse-7.1.0-2-x86_64.chi.zst,s/suitesparse-7.1.0-2-x86_64.chi.zst
supermin,5.3.2-1,1,supermin-5.3.2-1-x86_64.chi.zst,s/supermin-5.3.2-1-x86_64.chi.zst
surfn-arc-breeze-icons-git,23.06-01,01,surfn-arc-breeze-icons-git-23.06-01-any.chi.zst,s/surfn-arc-breeze-icons-git-23.06-01-any.chi.zst
surfn-icons-git,23.06-01,01,surfn-icons-git-23.06-01-any.chi.zst,s/surfn-icons-git-23.06-01-any.chi.zst
surfn-mint-y-icons-git,23.06-01,01,surfn-mint-y-icons-git-23.06-01-any.chi.zst,s/surfn-mint-y-icons-git-23.06-01-any.chi.zst
surfn-plasma-dark-icons-git,23.06-01,01,surfn-plasma-dark-icons-git-23.06-01-any.chi.zst,s/surfn-plasma-dark-icons-git-23.06-01-any.chi.zst
surfn-plasma-light-icons-git,23.06-01,01,surfn-plasma-light-icons-git-23.06-01-any.chi.zst,s/surfn-plasma-light-icons-git-23.06-01-any.chi.zst
sushi,44.2-1,1,sushi-44.2-1-x86_64.chi.zst,s/sushi-44.2-1-x86_64.chi.zst
svt-av1,1.6.0-1,1,svt-av1-1.6.0-1-x86_64.chi.zst,s/svt-av1-1.6.0-1-x86_64.chi.zst
svt-hevc,1.5.1-2,2,svt-hevc-1.5.1-2-x86_64.chi.zst,s/svt-hevc-1.5.1-2-x86_64.chi.zst
swappy,1.5.1-1,1,swappy-1.5.1-1-x86_64.chi.zst,s/swappy-1.5.1-1-x86_64.chi.zst
sway,1%3A1.8.1-1,1,sway-1%3A1.8.1-1-x86_64.chi.zst,s/sway-1%3A1.8.1-1-x86_64.chi.zst
swaybg,1.2.0-1,1,swaybg-1.2.0-1-x86_64.chi.zst,s/swaybg-1.2.0-1-x86_64.chi.zst
sweet-dark-theme,2018.02.01-1,1,sweet-dark-theme-2018.02.01-1-any.chi.zst,s/sweet-dark-theme-2018.02.01-1-any.chi.zst
swell-foop,41.1-1,1,swell-foop-41.1-1-x86_64.chi.zst,s/swell-foop-41.1-1-x86_64.chi.zst
swh-plugins,0.4.17-4,4,swh-plugins-0.4.17-4-x86_64.chi.zst,s/swh-plugins-0.4.17-4-x86_64.chi.zst
swi-prolog,8.4.2-2,2,swi-prolog-8.4.2-2-x86_64.chi.zst,s/swi-prolog-8.4.2-2-x86_64.chi.zst
swig,4.1.1-2,2,swig-4.1.1-2-x86_64.chi.zst,s/swig-4.1.1-2-x86_64.chi.zst
sword,1.9.0-5,5,sword-1.9.0-5-x86_64.chi.zst,s/sword-1.9.0-5-x86_64.chi.zst
swtpm,0.8.0-1,1,swtpm-0.8.0-1-x86_64.chi.zst,s/swtpm-0.8.0-1-x86_64.chi.zst
sxhkd,0.6.2-3,3,sxhkd-0.6.2-3-x86_64.chi.zst,s/sxhkd-0.6.2-3-x86_64.chi.zst
symengine,0.9.0-1,1,symengine-0.9.0-1-x86_64.chi.zst,s/symengine-0.9.0-1-x86_64.chi.zst
symmetrica,3.0.1-1,1,symmetrica-3.0.1-1-x86_64.chi.zst,s/symmetrica-3.0.1-1-x86_64.chi.zst
sympol,0.1.9-11,11,sympol-0.1.9-11-x86_64.chi.zst,s/sympol-0.1.9-11-x86_64.chi.zst
sympow,2.023.6-1,1,sympow-2.023.6-1-x86_64.chi.zst,s/sympow-2.023.6-1-x86_64.chi.zst
syncthing,1.7.0-1,1,syncthing-1.7.0-1-x86_64.chi.zst,s/syncthing-1.7.0-1-x86_64.chi.zst
syncthing-relaysrv,1.7.0-1,1,syncthing-relaysrv-1.7.0-1-x86_64.chi.zst,s/syncthing-relaysrv-1.7.0-1-x86_64.chi.zst
syndication,5.108.0-1,1,syndication-5.108.0-1-x86_64.chi.zst,s/syndication-5.108.0-1-x86_64.chi.zst
syntax-highlighting,5.108.0-1,1,syntax-highlighting-5.108.0-1-x86_64.chi.zst,s/syntax-highlighting-5.108.0-1-x86_64.chi.zst
sysfsutils,2.1.1-1,1,sysfsutils-2.1.1-1-x86_64.chi.zst,s/sysfsutils-2.1.1-1-x86_64.chi.zst
syslinux,6.04.pre2.r11.gbf6db5b4-3,3,syslinux-6.04.pre2.r11.gbf6db5b4-3-x86_64.chi.zst,s/syslinux-6.04.pre2.r11.gbf6db5b4-3-x86_64.chi.zst
syslog-ng,3.29.1-1,1,syslog-ng-3.29.1-1-x86_64.chi.zst,s/syslog-ng-3.29.1-1-x86_64.chi.zst
sysprof,3.48.0-4,4,sysprof-3.48.0-4-x86_64.chi.zst,s/sysprof-3.48.0-4-x86_64.chi.zst
sysstat,12.5.5-1,1,sysstat-12.5.5-1-x86_64.chi.zst,s/sysstat-12.5.5-1-x86_64.chi.zst
system-config-printer,1.5.18-2,2,system-config-printer-1.5.18-2-x86_64.chi.zst,s/system-config-printer-1.5.18-2-x86_64.chi.zst
systemd,254.1-1,1,systemd-254.1-1-x86_64.chi.zst,s/systemd-254.1-1-x86_64.chi.zst
systemd-debug,250.4-1,1,systemd-debug-250.4-1-x86_64.chi.zst,s/systemd-debug-250.4-1-x86_64.chi.zst
systemd-libs,254.1-1,1,systemd-libs-254.1-1-x86_64.chi.zst,s/systemd-libs-254.1-1-x86_64.chi.zst
systemd-resolvconf,253.4-1,1,systemd-resolvconf-253.4-1-x86_64.chi.zst,s/systemd-resolvconf-253.4-1-x86_64.chi.zst
systemd-swap,4.4.0-2,2,systemd-swap-4.4.0-2-any.chi.zst,s/systemd-swap-4.4.0-2-any.chi.zst
systemd-sysvcompat,254.1-1,1,systemd-sysvcompat-254.1-1-x86_64.chi.zst,s/systemd-sysvcompat-254.1-1-x86_64.chi.zst
systemdgenie,0.99.0-4,4,systemdgenie-0.99.0-4-x86_64.chi.zst,s/systemdgenie-0.99.0-4-x86_64.chi.zst
systemsettings,5.27.7-1,1,systemsettings-5.27.7-1-x86_64.chi.zst,s/systemsettings-5.27.7-1-x86_64.chi.zst
sz,2.1.12-4,4,sz-2.1.12-4-x86_64.chi.zst,s/sz-2.1.12-4-x86_64.chi.zst
t1lib,5.1.2-8,8,t1lib-5.1.2-8-x86_64.chi.zst,t/t1lib-5.1.2-8-x86_64.chi.zst
tachyon,0.99.5-1,1,tachyon-0.99.5-1-x86_64.chi.zst,t/tachyon-0.99.5-1-x86_64.chi.zst
taglib,1.13.1-1,1,taglib-1.13.1-1-x86_64.chi.zst,t/taglib-1.13.1-1-x86_64.chi.zst
tali,40.9-1,1,tali-40.9-1-x86_64.chi.zst,t/tali-40.9-1-x86_64.chi.zst
talloc,2.4.1-1,1,talloc-2.4.1-1-x86_64.chi.zst,t/talloc-2.4.1-1-x86_64.chi.zst
tar,1.35-1,1,tar-1.35-1-x86_64.chi.zst,t/tar-1.35-1-x86_64.chi.zst
tarsnap,1.0.39-3,3,tarsnap-1.0.39-3-x86_64.chi.zst,t/tarsnap-1.0.39-3-x86_64.chi.zst
tbb,2021.5.0-2,2,tbb-2021.5.0-2-x86_64.chi.zst,t/tbb-2021.5.0-2-x86_64.chi.zst
tcc,0.9.27-4,4,tcc-0.9.27-4-x86_64.chi.zst,t/tcc-0.9.27-4-x86_64.chi.zst
tcl,8.6.13-1,1,tcl-8.6.13-1-x86_64.chi.zst,t/tcl-8.6.13-1-x86_64.chi.zst
tcpdump,4.99.4-1,1,tcpdump-4.99.4-1-x86_64.chi.zst,t/tcpdump-4.99.4-1-x86_64.chi.zst
tcsh,6.22.02-1,1,tcsh-6.22.02-1-x86_64.chi.zst,t/tcsh-6.22.02-1-x86_64.chi.zst
tdb,1.4.9-1,1,tdb-1.4.9-1-x86_64.chi.zst,t/tdb-1.4.9-1-x86_64.chi.zst
tdfx-dri,7.11.2-12,12,tdfx-dri-7.11.2-12-x86_64.chi.zst,t/tdfx-dri-7.11.2-12-x86_64.chi.zst
telepathy-glib,0.24.2-2,2,telepathy-glib-0.24.2-2-x86_64.chi.zst,t/telepathy-glib-0.24.2-2-x86_64.chi.zst
telepathy-idle,0.2.2-2,2,telepathy-idle-0.2.2-2-x86_64.chi.zst,t/telepathy-idle-0.2.2-2-x86_64.chi.zst
telepathy-logger,0.8.2-5,5,telepathy-logger-0.8.2-5-x86_64.chi.zst,t/telepathy-logger-0.8.2-5-x86_64.chi.zst
telepathy-mission-control,5.16.6-2,2,telepathy-mission-control-5.16.6-2-x86_64.chi.zst,t/telepathy-mission-control-5.16.6-2-x86_64.chi.zst
template-glib,3.36.1-1,1,template-glib-3.36.1-1-x86_64.chi.zst,t/template-glib-3.36.1-1-x86_64.chi.zst
tensorboard,2.8.0-2,2,tensorboard-2.8.0-2-x86_64.chi.zst,t/tensorboard-2.8.0-2-x86_64.chi.zst
tensorflow,2.8.0-7,7,tensorflow-2.8.0-7-x86_64.chi.zst,t/tensorflow-2.8.0-7-x86_64.chi.zst
tensorflow-cuda,2.8.0-7,7,tensorflow-cuda-2.8.0-7-x86_64.chi.zst,t/tensorflow-cuda-2.8.0-7-x86_64.chi.zst
tensorflow-opt,2.8.0-7,7,tensorflow-opt-2.8.0-7-x86_64.chi.zst,t/tensorflow-opt-2.8.0-7-x86_64.chi.zst
tensorflow-opt-cuda,2.8.0-7,7,tensorflow-opt-cuda-2.8.0-7-x86_64.chi.zst,t/tensorflow-opt-cuda-2.8.0-7-x86_64.chi.zst
tepl,4.4.0-1,1,tepl-4.4.0-1-x86_64.chi.zst,t/tepl-4.4.0-1-x86_64.chi.zst
terminator,2.1.3-3,3,terminator-2.1.3-3-any.chi.zst,t/terminator-2.1.3-3-any.chi.zst
terminus-font,4.49.1-5,5,terminus-font-4.49.1-5-any.chi.zst,t/terminus-font-4.49.1-5-any.chi.zst
terraform,0.12.28-1,1,terraform-0.12.28-1-x86_64.chi.zst,t/terraform-0.12.28-1-x86_64.chi.zst
tesseract,5.1.0-2,2,tesseract-5.1.0-2-x86_64.chi.zst,t/tesseract-5.1.0-2-x86_64.chi.zst
tesseract-data-afr,2%3A4.1.0-3,3,tesseract-data-afr-2%3A4.1.0-3-any.chi.zst,t/tesseract-data-afr-2%3A4.1.0-3-any.chi.zst
tesseract-data-osd,2%3A4.1.0-3,3,tesseract-data-osd-2%3A4.1.0-3-any.chi.zst,t/tesseract-data-osd-2%3A4.1.0-3-any.chi.zst
testdisk,7.1-5,5,testdisk-7.1-5-x86_64.chi.zst,t/testdisk-7.1-5-x86_64.chi.zst
tevent,1%3A0.15.0-1,1,tevent-1%3A0.15.0-1-x86_64.chi.zst,t/tevent-1%3A0.15.0-1-x86_64.chi.zst
tex-gyre-fonts,2.501-2,2,tex-gyre-fonts-2.501-2-any.chi.zst,t/tex-gyre-fonts-2.501-2-any.chi.zst
texinfo,7.0.3-1,1,texinfo-7.0.3-1-x86_64.chi.zst,t/texinfo-7.0.3-1-x86_64.chi.zst
texlive-basic,2023.66594-19,19,texlive-basic-2023.66594-19-any.chi.zst,t/texlive-basic-2023.66594-19-any.chi.zst
texlive-bin,2023.66984-15,15,texlive-bin-2023.66984-15-x86_64.chi.zst,t/texlive-bin-2023.66984-15-x86_64.chi.zst
texlive-core,2023.66594-7,7,texlive-core-2023.66594-7-any.chi.zst,t/texlive-core-2023.66594-7-any.chi.zst
texlive-latex,2023.66594-19,19,texlive-latex-2023.66594-19-any.chi.zst,t/texlive-latex-2023.66594-19-any.chi.zst
texlive-latexextra,2023.66594-19,19,texlive-latexextra-2023.66594-19-any.chi.zst,t/texlive-latexextra-2023.66594-19-any.chi.zst
texlive-latexrecommended,2023.66594-19,19,texlive-latexrecommended-2023.66594-19-any.chi.zst,t/texlive-latexrecommended-2023.66594-19-any.chi.zst
texlive-pictures,2023.66594-19,19,texlive-pictures-2023.66594-19-any.chi.zst,t/texlive-pictures-2023.66594-19-any.chi.zst
tftp-hpa,5.2-10,10,tftp-hpa-5.2-10-x86_64.chi.zst,t/tftp-hpa-5.2-10-x86_64.chi.zst
thin-provisioning-tools,1.0.6-1,1,thin-provisioning-tools-1.0.6-1-x86_64.chi.zst,t/thin-provisioning-tools-1.0.6-1-x86_64.chi.zst
threadweaver,5.108.0-1,1,threadweaver-5.108.0-1-x86_64.chi.zst,t/threadweaver-5.108.0-1-x86_64.chi.zst
threejs-sage,1%3Ar124-3,3,threejs-sage-1%3Ar124-3-any.chi.zst,t/threejs-sage-1%3Ar124-3-any.chi.zst
thrift,0.16.0-1,1,thrift-0.16.0-1-x86_64.chi.zst,t/thrift-0.16.0-1-x86_64.chi.zst
thunar,4.18.6-1,1,thunar-4.18.6-1-x86_64.chi.zst,t/thunar-4.18.6-1-x86_64.chi.zst
thunar-archive-plugin,0.5.1-1,1,thunar-archive-plugin-0.5.1-1-x86_64.chi.zst,t/thunar-archive-plugin-0.5.1-1-x86_64.chi.zst
thunar-media-tags-plugin,0.4.0-1,1,thunar-media-tags-plugin-0.4.0-1-x86_64.chi.zst,t/thunar-media-tags-plugin-0.4.0-1-x86_64.chi.zst
thunar-shares-plugin,1%3A0.3.2-1,1,thunar-shares-plugin-1%3A0.3.2-1-x86_64.chi.zst,t/thunar-shares-plugin-1%3A0.3.2-1-x86_64.chi.zst
thunar-volman,4.18.0-1,1,thunar-volman-4.18.0-1-x86_64.chi.zst,t/thunar-volman-4.18.0-1-x86_64.chi.zst
tidy,5.8.0-2,2,tidy-5.8.0-2-x86_64.chi.zst,t/tidy-5.8.0-2-x86_64.chi.zst
tigervnc,1.10.1-2,2,tigervnc-1.10.1-2-x86_64.chi.zst,t/tigervnc-1.10.1-2-x86_64.chi.zst
tilix,1.9.5-10,10,tilix-1.9.5-10-x86_64.chi.zst,t/tilix-1.9.5-10-x86_64.chi.zst
time,1.9-3,3,time-1.9-3-x86_64.chi.zst,t/time-1.9-3-x86_64.chi.zst
timeshift-bin,21.09.1-2,2,timeshift-bin-21.09.1-2-x86_64.chi.zst,t/timeshift-bin-21.09.1-2-x86_64.chi.zst
timezonemap,0.4.5.2-1,1,timezonemap-0.4.5.2-1-x86_64.chi.zst,t/timezonemap-0.4.5.2-1-x86_64.chi.zst
tinycdb,0.78-4,4,tinycdb-0.78-4-x86_64.chi.zst,t/tinycdb-0.78-4-x86_64.chi.zst
tinycompress,1.2.8-2,2,tinycompress-1.2.8-2-x86_64.chi.zst,t/tinycompress-1.2.8-2-x86_64.chi.zst
tinyxml2,9.0.0-2,2,tinyxml2-9.0.0-2-x86_64.chi.zst,t/tinyxml2-9.0.0-2-x86_64.chi.zst
tk,8.6.13-1,1,tk-8.6.13-1-x86_64.chi.zst,t/tk-8.6.13-1-x86_64.chi.zst
tmate,2.4.0-3,3,tmate-2.4.0-3-x86_64.chi.zst,t/tmate-2.4.0-3-x86_64.chi.zst
tmux,3.3_a-7,7,tmux-3.3_a-7-x86_64.chi.zst,t/tmux-3.3_a-7-x86_64.chi.zst
tokei,12.1.2-1,1,tokei-12.1.2-1-x86_64.chi.zst,t/tokei-12.1.2-1-x86_64.chi.zst
tor,0.4.6.9-1,1,tor-0.4.6.9-1-x86_64.chi.zst,t/tor-0.4.6.9-1-x86_64.chi.zst
tor-browser,12.5-1,1,tor-browser-12.5-1-x86_64.chi.zst,t/tor-browser-12.5-1-x86_64.chi.zst
totem,43.0-2,2,totem-43.0-2-x86_64.chi.zst,t/totem-43.0-2-x86_64.chi.zst
totem-pl-parser,3.26.6-2,2,totem-pl-parser-3.26.6-2-x86_64.chi.zst,t/totem-pl-parser-3.26.6-2-x86_64.chi.zst
towncrier,21.3.0-3,3,towncrier-21.3.0-3-any.chi.zst,t/towncrier-21.3.0-3-any.chi.zst
tpm2-tss,4.0.1-1,1,tpm2-tss-4.0.1-1-x86_64.chi.zst,t/tpm2-tss-4.0.1-1-x86_64.chi.zst
traceroute,2.1.2-1,1,traceroute-2.1.2-1-x86_64.chi.zst,t/traceroute-2.1.2-1-x86_64.chi.zst
tracker,1%3A2.3.6%2Br7%2Bgb27396252-2,2,tracker-1%3A2.3.6%2Br7%2Bgb27396252-2-x86_64.chi.zst,t/tracker-1%3A2.3.6%2Br7%2Bgb27396252-2-x86_64.chi.zst
tracker3,3.5.3-2,2,tracker3-3.5.3-2-x86_64.chi.zst,t/tracker3-3.5.3-2-x86_64.chi.zst
tracker3-miners,3.5.2-2,2,tracker3-miners-3.5.2-2-x86_64.chi.zst,t/tracker3-miners-3.5.2-2-x86_64.chi.zst
translate-shell,0.9.7.1-1,1,translate-shell-0.9.7.1-1-any.chi.zst,t/translate-shell-0.9.7.1-1-any.chi.zst
translate-toolkit,3.0.0-1,1,translate-toolkit-3.0.0-1-any.chi.zst,t/translate-toolkit-3.0.0-1-any.chi.zst
transmission-cli,3.00-3,3,transmission-cli-3.00-3-x86_64.chi.zst,t/transmission-cli-3.00-3-x86_64.chi.zst
transmission-gtk,3.00-3,3,transmission-gtk-3.00-3-x86_64.chi.zst,t/transmission-gtk-3.00-3-x86_64.chi.zst
transmission-qt,3.00-3,3,transmission-qt-3.00-3-x86_64.chi.zst,t/transmission-qt-3.00-3-x86_64.chi.zst
transmission-remote-gtk,1.4.2-1,1,transmission-remote-gtk-1.4.2-1-x86_64.chi.zst,t/transmission-remote-gtk-1.4.2-1-x86_64.chi.zst
trash-cli,0.17.1.14-5,5,trash-cli-0.17.1.14-5-any.chi.zst,t/trash-cli-0.17.1.14-5-any.chi.zst
tre,0.8.0-6,6,tre-0.8.0-6-x86_64.chi.zst,t/tre-0.8.0-6-x86_64.chi.zst
tree,2.1.1-1,1,tree-2.1.1-1-x86_64.chi.zst,t/tree-2.1.1-1-x86_64.chi.zst
tree-sitter,0.20.10-1,1,tree-sitter-0.20.10-1-x86_64.chi.zst,t/tree-sitter-0.20.10-1-x86_64.chi.zst
tslib,1.22-1,1,tslib-1.22-1-x86_64.chi.zst,t/tslib-1.22-1-x86_64.chi.zst
ttf-bitstream-vera,1.10-15,15,ttf-bitstream-vera-1.10-15-any.chi.zst,t/ttf-bitstream-vera-1.10-15-any.chi.zst
ttf-caladea,20200113-3,3,ttf-caladea-20200113-3-any.chi.zst,t/ttf-caladea-20200113-3-any.chi.zst
